author,dominant_candidate,dominant_camp,n_candidates_engaged,candidates_list,eng_david_belliard,eng_emmanuel_gregoire,eng_ian_brossat,eng_pierre_yves_bournazel,eng_rachida_dati,eng_sarah_knafo,eng_sophia_chikirou,eng_thierry_mariani,community,comm_dominant_candidate
queenfirmaction,sarah_knafo,Droite,3,"rachida_dati,sarah_knafo,thierry_mariani",0,0,0,0,1,1,0,1,sarah_knafo,sarah_knafo
quibusl2,sarah_knafo,Droite,4,"ian_brossat,pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,1,1,1,1,0,0,sarah_knafo,sarah_knafo
quick_frexit,pierre_yves_bournazel,Centre-droit,3,"ian_brossat,pierre_yves_bournazel,rachida_dati",0,0,1,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
r2dzisback,sarah_knafo,Droite,2,"david_belliard,sarah_knafo",1,0,0,0,0,1,0,0,sarah_knafo,sarah_knafo
r4yben,ian_brossat,Gauche radicale,4,"emmanuel_gregoire,ian_brossat,rachida_dati,sarah_knafo",0,1,1,0,1,1,0,0,ian_brossat,ian_brossat
r58000bussi,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
r6913bc,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
r_dardennes,sarah_knafo,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,sarah_knafo,sarah_knafo
rackamz,david_belliard,Gauche,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,david_belliard,david_belliard
raf2023_,sarah_knafo,Droite,4,"pierre_yves_bournazel,rachida_dati,sarah_knafo,thierry_mariani",0,0,0,1,1,1,0,1,sarah_knafo,sarah_knafo
rafaelsereti,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
raggoskan,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
rahexphon33,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
ralifromparis,david_belliard,Gauche,3,"david_belliard,pierre_yves_bournazel,rachida_dati",1,0,0,1,1,0,0,0,david_belliard,david_belliard
rameau_olivier,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
ramirezmyriam3,ian_brossat,Gauche radicale,2,"ian_brossat,rachida_dati",0,0,1,0,1,0,0,0,ian_brossat,ian_brossat
ramona33193314,sophia_chikirou,Gauche radicale,2,"david_belliard,sophia_chikirou",1,0,0,0,0,0,1,0,sophia_chikirou,sophia_chikirou
rank83421821649,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
ranquejp,ian_brossat,Gauche radicale,3,"ian_brossat,rachida_dati,thierry_mariani",0,0,1,0,1,0,0,1,ian_brossat,ian_brossat
raphaelgerard17,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
raphraph__,sarah_knafo,Droite,2,"david_belliard,sarah_knafo",1,0,0,0,0,1,0,0,sarah_knafo,sarah_knafo
raslebol2026,sarah_knafo,Droite,2,"ian_brossat,sarah_knafo",0,0,1,0,0,1,0,0,sarah_knafo,sarah_knafo
rasrasras456,david_belliard,Gauche,3,"david_belliard,ian_brossat,pierre_yves_bournazel",1,0,1,1,0,0,0,0,david_belliard,david_belliard
rassierp,pierre_yves_bournazel,Centre-droit,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,pierre_yves_bournazel,pierre_yves_bournazel
rastignac208,sarah_knafo,Droite,3,"david_belliard,pierre_yves_bournazel,sarah_knafo",1,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
raultfrancois,rachida_dati,Droite,2,"david_belliard,rachida_dati",1,0,0,0,1,0,0,0,rachida_dati,rachida_dati
rauxjf,sarah_knafo,Droite,3,"david_belliard,rachida_dati,sarah_knafo",1,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
raven942547,sarah_knafo,Droite,2,"ian_brossat,sarah_knafo",0,0,1,0,0,1,0,0,sarah_knafo,sarah_knafo
raygees9,ian_brossat,Gauche radicale,4,"david_belliard,ian_brossat,pierre_yves_bournazel,rachida_dati",1,0,1,1,1,0,0,0,ian_brossat,ian_brossat
raymond28677463,pierre_yves_bournazel,Centre-droit,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,pierre_yves_bournazel,pierre_yves_bournazel
razanajato97762,david_belliard,Gauche,3,"david_belliard,ian_brossat,thierry_mariani",1,0,1,0,0,0,0,1,david_belliard,david_belliard
razor_hammer,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
rbc198,sarah_knafo,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,sarah_knafo,sarah_knafo
re6bellefrance,sarah_knafo,Droite,2,"david_belliard,sarah_knafo",1,0,0,0,0,1,0,0,sarah_knafo,sarah_knafo
reaa788,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
realme0813,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
realteatime2,pierre_yves_bournazel,Centre-droit,3,"david_belliard,pierre_yves_bournazel,rachida_dati",1,0,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
reconomics,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
recpariscentre,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
red_asse,rachida_dati,Droite,3,"david_belliard,pierre_yves_bournazel,rachida_dati",1,0,0,1,1,0,0,0,rachida_dati,rachida_dati
regainspiritx,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
rehoov,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
reine_margot2,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
reinecalypso,sarah_knafo,Droite,2,"david_belliard,sarah_knafo",1,0,0,0,0,1,0,0,sarah_knafo,sarah_knafo
reivilos,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
relaxonthemoon9,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
remi_dubois_,david_belliard,Gauche,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,david_belliard,david_belliard
remifauconnier,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
renard9491,pierre_yves_bournazel,Centre-droit,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
renaud_favier,pierre_yves_bournazel,Centre-droit,5,"david_belliard,ian_brossat,pierre_yves_bournazel,rachida_dati,sarah_knafo",1,0,1,1,1,1,0,0,pierre_yves_bournazel,pierre_yves_bournazel
reneselligener,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
renwez08,sarah_knafo,Droite,3,"david_belliard,sarah_knafo,thierry_mariani",1,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
respectonsnou,pierre_yves_bournazel,Centre-droit,4,"david_belliard,emmanuel_gregoire,pierre_yves_bournazel,rachida_dati",1,1,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
retourmarkus,ian_brossat,Gauche radicale,3,"david_belliard,emmanuel_gregoire,ian_brossat",1,1,1,0,0,0,0,0,ian_brossat,ian_brossat
retzonance,ian_brossat,Gauche radicale,2,"david_belliard,ian_brossat",1,0,1,0,0,0,0,0,ian_brossat,ian_brossat
rev_de_presse,rachida_dati,Droite,4,"ian_brossat,rachida_dati,sarah_knafo,thierry_mariani",0,0,1,0,1,1,0,1,rachida_dati,rachida_dati
revelateur_de_c,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
revienparis,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
rhapsodieb,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
rhode_ruby,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
ribera32363,rachida_dati,Droite,2,"rachida_dati,thierry_mariani",0,0,0,0,1,0,0,1,rachida_dati,rachida_dati
ricardchristia1,ian_brossat,Gauche radicale,2,"ian_brossat,rachida_dati",0,0,1,0,1,0,0,0,ian_brossat,ian_brossat
richard21485963,sarah_knafo,Droite,4,"pierre_yves_bournazel,rachida_dati,sarah_knafo,thierry_mariani",0,0,0,1,1,1,0,1,sarah_knafo,sarah_knafo
richard68384271,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
richardc1444981,pierre_yves_bournazel,Centre-droit,4,"pierre_yves_bournazel,sarah_knafo,sophia_chikirou,thierry_mariani",0,0,0,1,0,1,1,1,pierre_yves_bournazel,pierre_yves_bournazel
richardlevy75,pierre_yves_bournazel,Centre-droit,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
richardrionda,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
richemo17401155,pierre_yves_bournazel,Centre-droit,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,pierre_yves_bournazel,pierre_yves_bournazel
richouski,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
rico_le_crack,david_belliard,Gauche,2,"david_belliard,ian_brossat",1,0,1,0,0,0,0,0,david_belliard,david_belliard
ricocosteno75,sarah_knafo,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,sarah_knafo,sarah_knafo
rigautyann,pierre_yves_bournazel,Centre-droit,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
rimahas,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
rionamatel,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
riqfredo,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
rlegaug93404,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
rmebar68363,rachida_dati,Droite,2,"rachida_dati,thierry_mariani",0,0,0,0,1,0,0,1,rachida_dati,rachida_dati
robertber2,sarah_knafo,Droite,4,"pierre_yves_bournazel,rachida_dati,sarah_knafo,thierry_mariani",0,0,0,1,1,1,0,1,sarah_knafo,sarah_knafo
robinspennick,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
rochejoseph3,ian_brossat,Gauche radicale,3,"david_belliard,ian_brossat,pierre_yves_bournazel",1,0,1,1,0,0,0,0,ian_brossat,ian_brossat
rocheteaudomin2,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
roctredudon,rachida_dati,Droite,3,"david_belliard,emmanuel_gregoire,rachida_dati",1,1,0,0,1,0,0,0,rachida_dati,rachida_dati
rodinlevrierparisien,pierre_yves_bournazel,Centre-droit,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
rodriguezsacha4,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
rodrygogoesssss,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
rody9560,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
rogermore13005,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
roidithaque21,sarah_knafo,Droite,3,"rachida_dati,sarah_knafo,thierry_mariani",0,0,0,0,1,1,0,1,sarah_knafo,sarah_knafo
roigines1,pierre_yves_bournazel,Centre-droit,3,"pierre_yves_bournazel,sarah_knafo,sophia_chikirou",0,0,0,1,0,1,1,0,pierre_yves_bournazel,pierre_yves_bournazel
roigueux,thierry_mariani,Extreme droite,2,"sophia_chikirou,thierry_mariani",0,0,0,0,0,0,1,1,thierry_mariani,thierry_mariani
rolandsobkowia1,thierry_mariani,Extreme droite,2,"rachida_dati,thierry_mariani",0,0,0,0,1,0,0,1,thierry_mariani,thierry_mariani
romain6333,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
romain_letang,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
romainnv,sarah_knafo,Droite,2,"david_belliard,sarah_knafo",1,0,0,0,0,1,0,0,sarah_knafo,sarah_knafo
romanolesinge,rachida_dati,Droite,2,"rachida_dati,thierry_mariani",0,0,0,0,1,0,0,1,rachida_dati,rachida_dati
romarin_2084,sarah_knafo,Droite,6,"david_belliard,ian_brossat,pierre_yves_bournazel,rachida_dati,sarah_knafo,thierry_mariani",1,0,1,1,1,1,0,1,sarah_knafo,sarah_knafo
romuald_correia,sarah_knafo,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,sarah_knafo,sarah_knafo
romulus_re,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
romydepardieu,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
ronald_en_plus,emmanuel_gregoire,Gauche,2,"david_belliard,emmanuel_gregoire",1,1,0,0,0,0,0,0,emmanuel_gregoire,emmanuel_gregoire
rosalieniss,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
rost5100,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
rouletabille13,thierry_mariani,Extreme droite,2,"rachida_dati,thierry_mariani",0,0,0,0,1,0,0,1,thierry_mariani,thierry_mariani
roussetdauge,pierre_yves_bournazel,Centre-droit,3,"david_belliard,pierre_yves_bournazel,rachida_dati",1,0,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
rouxclaude52005,ian_brossat,Gauche radicale,2,"ian_brossat,sarah_knafo",0,0,1,0,0,1,0,0,ian_brossat,ian_brossat
roxanedmiremont,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
royaliste187951,rachida_dati,Droite,2,"rachida_dati,thierry_mariani",0,0,0,0,1,0,0,1,rachida_dati,rachida_dati
roygrego231274,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
rozacarbonara,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
rrollau,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
rubenparis17,pierre_yves_bournazel,Centre-droit,3,"david_belliard,emmanuel_gregoire,pierre_yves_bournazel",1,1,0,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
rudy75001,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
ruraletfier,sarah_knafo,Droite,3,"rachida_dati,sarah_knafo,thierry_mariani",0,0,0,0,1,1,0,1,sarah_knafo,sarah_knafo
rv7511,pierre_yves_bournazel,Centre-droit,3,"david_belliard,pierre_yves_bournazel,rachida_dati",1,0,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
rvertbois,pierre_yves_bournazel,Centre-droit,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
ryanalain22,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
sabin95988394,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
sabineshenerman,rachida_dati,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,rachida_dati,rachida_dati
saboomsabrina,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
sabraforce,david_belliard,Gauche,2,"david_belliard,ian_brossat",1,0,1,0,0,0,0,0,david_belliard,david_belliard
sabrina51937093,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
sabs0706,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
sadsong55,thierry_mariani,Extreme droite,2,"rachida_dati,thierry_mariani",0,0,0,0,1,0,0,1,thierry_mariani,thierry_mariani
sahelzaza,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
saillard21,ian_brossat,Gauche radicale,2,"ian_brossat,pierre_yves_bournazel",0,0,1,1,0,0,0,0,ian_brossat,ian_brossat
saint_johnperse,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
saintlouis1789,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
saintro4,pierre_yves_bournazel,Centre-droit,3,"ian_brossat,pierre_yves_bournazel,sarah_knafo",0,0,1,1,0,1,0,0,pierre_yves_bournazel,pierre_yves_bournazel
saintseb11,emmanuel_gregoire,Gauche,3,"emmanuel_gregoire,ian_brossat,pierre_yves_bournazel",0,1,1,1,0,0,0,0,emmanuel_gregoire,emmanuel_gregoire
sairienjean4,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
sale_gose,rachida_dati,Droite,2,"david_belliard,rachida_dati",1,0,0,0,1,0,0,0,rachida_dati,rachida_dati
salimac7,rachida_dati,Droite,2,"rachida_dati,thierry_mariani",0,0,0,0,1,0,0,1,rachida_dati,rachida_dati
saliou_bru78510,rachida_dati,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,rachida_dati,rachida_dati
saltomoscow,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
sambotte11,sarah_knafo,Droite,4,"pierre_yves_bournazel,rachida_dati,sarah_knafo,thierry_mariani",0,0,0,1,1,1,0,1,sarah_knafo,sarah_knafo
samirfl64,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
samisam60980585,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
samsung409,sarah_knafo,Droite,4,"david_belliard,rachida_dati,sarah_knafo,thierry_mariani",1,0,0,0,1,1,0,1,sarah_knafo,sarah_knafo
samsyss,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
samuel_lafont,sarah_knafo,Droite,5,"david_belliard,emmanuel_gregoire,ian_brossat,pierre_yves_bournazel,sarah_knafo",1,1,1,1,0,1,0,0,sarah_knafo,sarah_knafo
samz44680,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
sanasych,rachida_dati,Droite,2,"ian_brossat,rachida_dati",0,0,1,0,1,0,0,0,rachida_dati,rachida_dati
sandra2paris,pierre_yves_bournazel,Centre-droit,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
sanglili2,sarah_knafo,Droite,3,"david_belliard,rachida_dati,sarah_knafo",1,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
sansnom_izra,pierre_yves_bournazel,Centre-droit,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
santre_fabien,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
sapereaude24566,pierre_yves_bournazel,Centre-droit,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
saplanlena,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
sarahgoldmann12,rachida_dati,Droite,2,"david_belliard,rachida_dati",1,0,0,0,1,0,0,0,rachida_dati,rachida_dati
sarang_13,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
sarcchelra,sarah_knafo,Droite,2,"ian_brossat,sarah_knafo",0,0,1,0,0,1,0,0,sarah_knafo,sarah_knafo
sardine94,thierry_mariani,Extreme droite,2,"ian_brossat,thierry_mariani",0,0,1,0,0,0,0,1,thierry_mariani,thierry_mariani
satournepasrond,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
saudade_2050,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
sauvez_lafrance,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
sauvonsparis12,pierre_yves_bournazel,Centre-droit,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
sav47619,pierre_yves_bournazel,Centre-droit,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,pierre_yves_bournazel,pierre_yves_bournazel
scalascala10,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
scameo,rachida_dati,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,rachida_dati,rachida_dati
scastevet,pierre_yves_bournazel,Centre-droit,4,"ian_brossat,pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,1,1,1,1,0,0,pierre_yves_bournazel,pierre_yves_bournazel
sceptical11000,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
schwal7,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
scol69,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
scoobydouuu,pierre_yves_bournazel,Centre-droit,3,"david_belliard,emmanuel_gregoire,pierre_yves_bournazel",1,1,0,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
scorpion8559,rachida_dati,Droite,3,"david_belliard,ian_brossat,rachida_dati",1,0,1,0,1,0,0,0,rachida_dati,rachida_dati
seat_23,pierre_yves_bournazel,Centre-droit,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
seb_sph,david_belliard,Gauche,3,"david_belliard,pierre_yves_bournazel,rachida_dati",1,0,0,1,1,0,0,0,david_belliard,david_belliard
sebanxo,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
sebastien_66538,pierre_yves_bournazel,Centre-droit,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
sebchamp86500,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
sebgouspillou,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
sebinho93000,rachida_dati,Droite,2,"david_belliard,rachida_dati",1,0,0,0,1,0,0,0,rachida_dati,rachida_dati
seblambda,rachida_dati,Droite,3,"rachida_dati,sarah_knafo,thierry_mariani",0,0,0,0,1,1,0,1,rachida_dati,rachida_dati
sellig26,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
seltzer_c,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
semperf2428,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
seremptos,ian_brossat,Gauche radicale,2,"david_belliard,ian_brossat",1,0,1,0,0,0,0,0,ian_brossat,ian_brossat
sergejoncour,rachida_dati,Droite,3,"rachida_dati,sarah_knafo,thierry_mariani",0,0,0,0,1,1,0,1,rachida_dati,rachida_dati
serj_tom,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
seulelaveritefr,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
sev_igne,rachida_dati,Droite,3,"rachida_dati,sarah_knafo,thierry_mariani",0,0,0,0,1,1,0,1,rachida_dati,rachida_dati
severinedenis3,sarah_knafo,Droite,2,"ian_brossat,sarah_knafo",0,0,1,0,0,1,0,0,sarah_knafo,sarah_knafo
sftaieb,pierre_yves_bournazel,Centre-droit,3,"david_belliard,pierre_yves_bournazel,rachida_dati",1,0,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
sgamoun,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
